hostname1,hostname2,demand
PCPC-ROUTER-3301,TPDT-ROUTER-4002,132
PCPC-ROUTER-3301,TPDT-ROUTER-4003,170
PCPC-ROUTER-3301,TPDT-ROUTER-4004,183
PCPC-ROUTER-3301,TPDT-ROUTER-4005,121
PCPC-ROUTER-3301,TPDT-ROUTER-4006,91
PCPC-ROUTER-3301,TPDT-ROUTER-4042,5
PCPC-ROUTER-3301,TPE4-ROUTER-3201,57
PCPC-ROUTER-3301,TPE4-ROUTER-3301,58
PCPC-ROUTER-3301,TPE4-ROUTER-3302,68
PCPC-ROUTER-3301,TPN2-ROUTER-3301,38
PCPC-ROUTER-3301,TPN2-ROUTER-3302,41
PCPC-ROUTER-3301,TTML-ROUTER-3301,2
PCPC-ROUTER-3301,TTML-ROUTER-3302,2
PCPC-ROUTER-3301,TYFO-ROUTER-3301,80
PCPC-ROUTER-3301,TYFO-ROUTER-3302,64
PCPC-ROUTER-3301,TYFO-ROUTER-3305,32
PCPC-ROUTER-3301,TYFO-ROUTER-3306,22
PCPC-ROUTER-3301,TYFO-ROUTER-4031,14
PCPC-ROUTER-3301,TYFO-ROUTER-4032,6
PCPC-ROUTER-3301,ULUL-ROUTER-3301,1
PCPC-ROUTER-3301,ULUL-ROUTER-3302,2
PCPC-ROUTER-3302,0.0.0.0,1
PCPC-ROUTER-3302,203.75.189.227,1
PCPC-ROUTER-3302,203.75.189.228,1
PCPC-ROUTER-3302,203.75.75.129,34
PCPC-ROUTER-3302,210.242.0.253,1
PCPC-ROUTER-3302,210.59.129.1,29
PCPC-ROUTER-3302,220.128.0.245,24
PCPC-ROUTER-3302,CAW1-ROUTER-3311,13
PCPC-ROUTER-3302,CAW1-ROUTER-3312,8
PCPC-ROUTER-3302,CHCH-ROUTER-3301,12
PCPC-ROUTER-3302,CHCH-ROUTER-3302,13
PCPC-ROUTER-3302,CLPY-ROUTER-3301,24
PCPC-ROUTER-3302,CLPY-ROUTER-3302,28
PCPC-ROUTER-3302,CSLL-ROUTER-3301,6
PCPC-ROUTER-3302,CSLL-ROUTER-3302,7
PCPC-ROUTER-3302,FSE1-ROUTER-3301,190
PCPC-ROUTER-3302,FSE1-ROUTER-3302,213
PCPC-ROUTER-3302,FYFY-ROUTER-3301,6
PCPC-ROUTER-3302,FYFY-ROUTER-3302,9
PCPC-ROUTER-3302,HK-R11,28
PCPC-ROUTER-3302,HK-R12,22
PCPC-ROUTER-3302,HLCA-ROUTER-3301,9
PCPC-ROUTER-3302,HLCA-ROUTER-3302,3
PCPC-ROUTER-3302,HYMD-ROUTER-3301,177
PCPC-ROUTER-3302,HYMD-ROUTER-3302,165
PCPC-ROUTER-3302,KMKC-ROUTER-3301,1
PCPC-ROUTER-3302,KMKC-ROUTER-3302,1
PCPC-ROUTER-3302,MLML-ROUTER-3301,7
PCPC-ROUTER-3302,MLML-ROUTER-3302,6
PCPC-ROUTER-3302,NKN1-ROUTER-3311,15
PCPC-ROUTER-3302,NKN1-ROUTER-3312,21
PCPC-ROUTER-3302,NTNK-ROUTER-3301,7
PCPC-ROUTER-3302,NTNK-ROUTER-3302,9
PCPC-ROUTER-3302,PCPC-ROUTER-3301,1691
PCPC-ROUTER-3302,PCPC-ROUTER-3302,1590
PCPC-ROUTER-3302,PCPD-ROUTER-3211,11
PCPC-ROUTER-3302,PCPD-ROUTER-3212,13
PCPC-ROUTER-3302,PCPD-ROUTER-4001,4
PCPC-ROUTER-3302,PHMK-ROUTER-3201,1
PCPC-ROUTER-3302,PHMK-ROUTER-3202,1
PCPC-ROUTER-3302,PTHS-ROUTER-3311,4
PCPC-ROUTER-3302,PTHS-ROUTER-3312,6
PCPC-ROUTER-3302,RTKZ-ROUTER-3311,6
PCPC-ROUTER-3302,RTKZ-ROUTER-3312,6
PCPC-ROUTER-3302,SCZS-ROUTER-3311,34
PCPC-ROUTER-3302,SCZS-ROUTER-3312,33
PCPC-ROUTER-3302,SHGS-ROUTER-3301,9
PCPC-ROUTER-3302,SHGS-ROUTER-3302,8
PCPC-ROUTER-3302,SHMZ-ROUTER-3301,4
PCPC-ROUTER-3302,SHMZ-ROUTER-3302,6
PCPC-ROUTER-3302,SIPR-ROUTER-3301,10
PCPC-ROUTER-3302,SIPR-ROUTER-3302,7
PCPC-ROUTER-3302,SKC1-ROUTER-3011,1
PCPC-ROUTER-3302,SKC1-ROUTER-3311,8
PCPC-ROUTER-3302,SKC1-ROUTER-3312,4
PCPC-ROUTER-3302,SKC1-ROUTER-3315,17
PCPC-ROUTER-3302,SKC1-ROUTER-3316,18
PCPC-ROUTER-3302,SKC1-ROUTER-4031,9
PCPC-ROUTER-3302,SKC1-ROUTER-4032,1
PCPC-ROUTER-3302,SNUH-ROUTER-3301,53
PCPC-ROUTER-3302,SNUH-ROUTER-3302,43
PCPC-ROUTER-3302,TCHN-ROUTER-3301,42
PCPC-ROUTER-3302,TCHN-ROUTER-3302,40
PCPC-ROUTER-3302,TCKK-ROUTER-3301,5
PCPC-ROUTER-3302,TCKK-ROUTER-3302,3
PCPC-ROUTER-3302,TCWH-ROUTER-3301,9
PCPC-ROUTER-3302,TLHN-ROUTER-3301,553
PCPC-ROUTER-3302,TLHN-ROUTER-3302,499
PCPC-ROUTER-3302,TNCD-ROUTER-3311,13
PCPC-ROUTER-3302,TNCD-ROUTER-3312,11
PCPC-ROUTER-3302,TNE1-ROUTER-3301,225
PCPC-ROUTER-3302,TNE1-ROUTER-3302,21
PCPC-ROUTER-3302,TPDB-ROUTER-3311,40
PCPC-ROUTER-3302,TPDB-ROUTER-3312,6
PCPC-ROUTER-3302,TPDB-ROUTER-3315,23
PCPC-ROUTER-3302,TPDB-ROUTER-3316,15
PCPC-ROUTER-3302,TPDB-ROUTER-4202,2
PCPC-ROUTER-3302,TPDB-ROUTER-4208,18
PCPC-ROUTER-3302,TPDB-ROUTER-4209,70
PCPC-ROUTER-3302,TPDB-ROUTER-4210,93
PCPC-ROUTER-3302,TPDT-ROUTER-3301,6
PCPC-ROUTER-3302,TPDT-ROUTER-3302,4
PCPC-ROUTER-3302,TPDT-ROUTER-3307,33
PCPC-ROUTER-3302,TPDT-ROUTER-3308,51
PCPC-ROUTER-3302,TPDT-ROUTER-4001,141
PCPC-ROUTER-3302,TPDT-ROUTER-4002,110
PCPC-ROUTER-3302,TPDT-ROUTER-4003,150
PCPC-ROUTER-3302,TPDT-ROUTER-4004,160
PCPC-ROUTER-3302,TPDT-ROUTER-4005,107
PCPC-ROUTER-3302,TPDT-ROUTER-4006,73
PCPC-ROUTER-3302,TPDT-ROUTER-4042,4
PCPC-ROUTER-3302,TPE4-ROUTER-3201,1
PCPC-ROUTER-3302,TPE4-ROUTER-3301,34
PCPC-ROUTER-3302,TPE4-ROUTER-3302,38
PCPC-ROUTER-3302,TPN2-ROUTER-3301,24
PCPC-ROUTER-3302,TPN2-ROUTER-3302,17
PCPC-ROUTER-3302,TTML-ROUTER-3301,1
PCPC-ROUTER-3302,TTML-ROUTER-3302,4
PCPC-ROUTER-3302,TYFO-ROUTER-3301,29
PCPC-ROUTER-3302,TYFO-ROUTER-3302,27
PCPC-ROUTER-3302,TYFO-ROUTER-3305,10
PCPC-ROUTER-3302,TYFO-ROUTER-3306,4
PCPC-ROUTER-3302,TYFO-ROUTER-4031,13
PCPC-ROUTER-3302,TYFO-ROUTER-4032,6
PCPC-ROUTER-3302,TYFO-ROUTER-4901,1
PCPC-ROUTER-3302,ULUL-ROUTER-3301,1
PCPC-ROUTER-3302,ULUL-ROUTER-3302,1
PCPD-ROUTER-3211,203.75.2.131,11
PCPD-ROUTER-3211,210.242.0.189,5
PCPD-ROUTER-3211,210.242.0.190,10
PCPD-ROUTER-3211,210.242.0.253,1
PCPD-ROUTER-3211,CHCH-ROUTER-3301,2
PCPD-ROUTER-3211,CHCH-ROUTER-3302,1
PCPD-ROUTER-3211,CLPY-ROUTER-3301,2
PCPD-ROUTER-3211,CLPY-ROUTER-3302,3
PCPD-ROUTER-3211,CSLL-ROUTER-3301,1
PCPD-ROUTER-3211,CSLL-ROUTER-3302,2
PCPD-ROUTER-3211,FYFY-ROUTER-3301,1
PCPD-ROUTER-3211,FYFY-ROUTER-3302,1
PCPD-ROUTER-3211,HLCA-ROUTER-3301,1
PCPD-ROUTER-3211,MLML-ROUTER-3301,1
PCPD-ROUTER-3211,MLML-ROUTER-3302,2
PCPD-ROUTER-3211,NTNK-ROUTER-3301,1
PCPD-ROUTER-3211,PCPC-ROUTER-3301,684
PCPD-ROUTER-3211,PCPC-ROUTER-3302,607
PCPD-ROUTER-3211,RTKZ-ROUTER-3311,61
PCPD-ROUTER-3211,RTKZ-ROUTER-3312,49
PCPD-ROUTER-3211,SCZS-ROUTER-3311,3
PCPD-ROUTER-3211,SCZS-ROUTER-3312,2
PCPD-ROUTER-3211,SHGS-ROUTER-3301,41
PCPD-ROUTER-3211,SHGS-ROUTER-3302,34
PCPD-ROUTER-3211,SHMZ-ROUTER-3301,47
PCPD-ROUTER-3211,SHMZ-ROUTER-3302,52
PCPD-ROUTER-3211,SIPR-ROUTER-3301,60
PCPD-ROUTER-3211,SIPR-ROUTER-3302,50
PCPD-ROUTER-3211,SKC1-ROUTER-3311,1
PCPD-ROUTER-3211,SKC1-ROUTER-3312,1
PCPD-ROUTER-3211,SKC1-ROUTER-3315,1
PCPD-ROUTER-3211,SNUH-ROUTER-3301,2
PCPD-ROUTER-3211,SNUH-ROUTER-3302,3
PCPD-ROUTER-3211,TCHN-ROUTER-3301,1375
PCPD-ROUTER-3211,TCHN-ROUTER-3302,1452
PCPD-ROUTER-3211,TCHN-ROUTER-4935,2
PCPD-ROUTER-3211,TCKK-ROUTER-3301,69
PCPD-ROUTER-3211,TCKK-ROUTER-3302,73
PCPD-ROUTER-3211,TLHN-ROUTER-3301,1
PCPD-ROUTER-3211,TLHN-ROUTER-3302,1
PCPD-ROUTER-3211,TNE1-ROUTER-3301,455
PCPD-ROUTER-3211,TNE1-ROUTER-3302,489
PCPD-ROUTER-3211,TPDB-ROUTER-3311,314
PCPD-ROUTER-3211,TPDB-ROUTER-3312,283
PCPD-ROUTER-3211,TPDB-ROUTER-3315,63
PCPD-ROUTER-3211,TPDB-ROUTER-3316,79
PCPD-ROUTER-3211,TPDB-ROUTER-4208,1
PCPD-ROUTER-3211,TPDB-ROUTER-4209,15
PCPD-ROUTER-3211,TPDB-ROUTER-4210,26
PCPD-ROUTER-3211,TPDT-ROUTER-3302,7
PCPD-ROUTER-3211,TPDT-ROUTER-3307,86
PCPD-ROUTER-3211,TPDT-ROUTER-3308,80
PCPD-ROUTER-3211,TPDT-ROUTER-4002,1
PCPD-ROUTER-3211,TPDT-ROUTER-4003,1
PCPD-ROUTER-3211,TPDT-ROUTER-4006,1
PCPD-ROUTER-3211,TPE4-ROUTER-3201,2
PCPD-ROUTER-3211,TPE4-ROUTER-3301,502
PCPD-ROUTER-3211,TPE4-ROUTER-3302,441
PCPD-ROUTER-3211,TPN2-ROUTER-3301,135
PCPD-ROUTER-3211,TPN2-ROUTER-3302,110
PCPD-ROUTER-3211,TYFO-ROUTER-3301,444
PCPD-ROUTER-3211,TYFO-ROUTER-3302,601
PCPD-ROUTER-3211,TYFO-ROUTER-3305,481
PCPD-ROUTER-3211,TYFO-ROUTER-3306,398
PCPD-ROUTER-3211,ULUL-ROUTER-3301,83
PCPD-ROUTER-3211,ULUL-ROUTER-3302,96
PCPD-ROUTER-3212,203.75.2.131,8
PCPD-ROUTER-3212,210.242.0.189,3
PCPD-ROUTER-3212,CAW1-ROUTER-3311,2
PCPD-ROUTER-3212,CAW1-ROUTER-3312,2
PCPD-ROUTER-3212,CHCH-ROUTER-3301,3
PCPD-ROUTER-3212,CHCH-ROUTER-3302,3
PCPD-ROUTER-3212,CLPY-ROUTER-3301,5
PCPD-ROUTER-3212,CLPY-ROUTER-3302,5
PCPD-ROUTER-3212,CSLL-ROUTER-3301,2
PCPD-ROUTER-3212,CSLL-ROUTER-3302,3
PCPD-ROUTER-3212,FSE1-ROUTER-3301,1
PCPD-ROUTER-3212,FSE1-ROUTER-3302,1
PCPD-ROUTER-3212,FYFY-ROUTER-3301,3
PCPD-ROUTER-3212,FYFY-ROUTER-3302,2
PCPD-ROUTER-3212,HK-R11,15
PCPD-ROUTER-3212,HK-R12,12
PCPD-ROUTER-3212,HLCA-ROUTER-3301,1
PCPD-ROUTER-3212,HLCA-ROUTER-3302,1
PCPD-ROUTER-3212,MLML-ROUTER-3301,2
PCPD-ROUTER-3212,MLML-ROUTER-3302,2
PCPD-ROUTER-3212,NKN1-ROUTER-3311,3
PCPD-ROUTER-3212,NKN1-ROUTER-3312,3
PCPD-ROUTER-3212,NTNK-ROUTER-3301,2
PCPD-ROUTER-3212,NTNK-ROUTER-3302,1
PCPD-ROUTER-3212,PCPC-ROUTER-3301,631
PCPD-ROUTER-3212,PCPC-ROUTER-3302,609
PCPD-ROUTER-3212,PTHS-ROUTER-3311,1
PCPD-ROUTER-3212,PTHS-ROUTER-3312,1
PCPD-ROUTER-3212,RTKZ-ROUTER-3311,69
PCPD-ROUTER-3212,RTKZ-ROUTER-3312,46
PCPD-ROUTER-3212,SCZS-ROUTER-3311,5
PCPD-ROUTER-3212,SCZS-ROUTER-3312,6
PCPD-ROUTER-3212,SHGS-ROUTER-3301,51
PCPD-ROUTER-3212,SHGS-ROUTER-3302,35
PCPD-ROUTER-3212,SHMZ-ROUTER-3301,42
PCPD-ROUTER-3212,SHMZ-ROUTER-3302,51
PCPD-ROUTER-3212,SIPR-ROUTER-3301,43
PCPD-ROUTER-3212,SIPR-ROUTER-3302,49
PCPD-ROUTER-3212,SKC1-ROUTER-3311,1
PCPD-ROUTER-3212,SKC1-ROUTER-3312,1
PCPD-ROUTER-3212,SKC1-ROUTER-3315,2
PCPD-ROUTER-3212,SKC1-ROUTER-3316,3
PCPD-ROUTER-3212,SNUH-ROUTER-3301,4
PCPD-ROUTER-3212,SNUH-ROUTER-3302,4
PCPD-ROUTER-3212,TCHN-ROUTER-3301,1494
PCPD-ROUTER-3212,TCHN-ROUTER-3302,1460
PCPD-ROUTER-3212,TCHN-ROUTER-4935,2
PCPD-ROUTER-3212,TCKK-ROUTER-3301,67
PCPD-ROUTER-3212,TCKK-ROUTER-3302,61
PCPD-ROUTER-3212,TLHN-ROUTER-3301,3
PCPD-ROUTER-3212,TLHN-ROUTER-3302,3
PCPD-ROUTER-3212,TNCD-ROUTER-3311,1
PCPD-ROUTER-3212,TNCD-ROUTER-3312,1
PCPD-ROUTER-3212,TNE1-ROUTER-3301,264
PCPD-ROUTER-3212,TNE1-ROUTER-3302,302
PCPD-ROUTER-3212,TPDB-ROUTER-3311,311
PCPD-ROUTER-3212,TPDB-ROUTER-3312,271
PCPD-ROUTER-3212,TPDB-ROUTER-3315,98
PCPD-ROUTER-3212,TPDB-ROUTER-3316,57
PCPD-ROUTER-3212,TPDB-ROUTER-4208,5
PCPD-ROUTER-3212,TPDB-ROUTER-4209,36
PCPD-ROUTER-3212,TPDB-ROUTER-4210,49
PCPD-ROUTER-3212,TPDT-ROUTER-3302,4
PCPD-ROUTER-3212,TPDT-ROUTER-3307,84
PCPD-ROUTER-3212,TPDT-ROUTER-3308,75
PCPD-ROUTER-3212,TPDT-ROUTER-4001,1
PCPD-ROUTER-3212,TPDT-ROUTER-4002,2
PCPD-ROUTER-3212,TPDT-ROUTER-4003,18
PCPD-ROUTER-3212,TPDT-ROUTER-4004,9
PCPD-ROUTER-3212,TPE4-ROUTER-3301,557
PCPD-ROUTER-3212,TPE4-ROUTER-3302,523
PCPD-ROUTER-3212,TPN2-ROUTER-3301,160
PCPD-ROUTER-3212,TPN2-ROUTER-3302,123
PCPD-ROUTER-3212,TYFO-ROUTER-3301,419
PCPD-ROUTER-3212,TYFO-ROUTER-3302,544
PCPD-ROUTER-3212,TYFO-ROUTER-3305,440
PCPD-ROUTER-3212,TYFO-ROUTER-3306,452
PCPD-ROUTER-3212,ULUL-ROUTER-3301,63
PCPD-ROUTER-3212,ULUL-ROUTER-3302,127
PCPD-ROUTER-4001,210.242.0.253,1
PCPD-ROUTER-4001,CHCH-ROUTER-3301,1
PCPD-ROUTER-4001,CHCH-ROUTER-3302,1
PCPD-ROUTER-4001,PCPC-ROUTER-3301,1
PCPD-ROUTER-4001,SCZS-ROUTER-3311,1
PCPD-ROUTER-4001,SCZS-ROUTER-3312,2
PCPD-ROUTER-4001,SIPR-ROUTER-3302,1
PCPD-ROUTER-4001,SKC1-ROUTER-3311,5
PCPD-ROUTER-4001,TCHN-ROUTER-3301,3
PCPD-ROUTER-4001,TCHN-ROUTER-3302,7
PCPD-ROUTER-4001,TLHN-ROUTER-3302,1
PCPD-ROUTER-4001,TNCD-ROUTER-3311,1
PCPD-ROUTER-4001,TPDB-ROUTER-3315,1
PCPD-ROUTER-4001,TPDB-ROUTER-3316,1
PCPD-ROUTER-4001,TPDT-ROUTER-3307,1
PCPD-ROUTER-4001,TPDT-ROUTER-3308,1
PCPD-ROUTER-4001,TPE4-ROUTER-3301,1
PCPD-ROUTER-4001,TPE4-ROUTER-3302,3
PCPD-ROUTER-4001,TPN2-ROUTER-3301,2
PCPD-ROUTER-4001,TYFO-ROUTER-3301,2
PCPD-ROUTER-4001,TYFO-ROUTER-3302,1
PHMK-ROUTER-3201,203.75.75.129,1
PHMK-ROUTER-3201,210.59.129.1,1
PHMK-ROUTER-3201,CAW1-ROUTER-3311,1
PHMK-ROUTER-3201,CLPY-ROUTER-3301,1
PHMK-ROUTER-3201,CLPY-ROUTER-3302,2
PHMK-ROUTER-3201,FSE1-ROUTER-3301,1
PHMK-ROUTER-3201,FYFY-ROUTER-3302,1
PHMK-ROUTER-3201,MLML-ROUTER-3302,1
PHMK-ROUTER-3201,NKN1-ROUTER-3311,1
PHMK-ROUTER-3201,NKN1-ROUTER-3312,1
PHMK-ROUTER-3201,PCPC-ROUTER-3301,2
PHMK-ROUTER-3201,PCPC-ROUTER-3302,1
PHMK-ROUTER-3201,PHMK-ROUTER-3201,6
PHMK-ROUTER-3201,PHMK-ROUTER-3202,3
PHMK-ROUTER-3201,SCZS-ROUTER-3311,1
PHMK-ROUTER-3201,SCZS-ROUTER-3312,1
PHMK-ROUTER-3201,SIPR-ROUTER-3302,1
PHMK-ROUTER-3201,SKC1-ROUTER-3311,1
PHMK-ROUTER-3201,SKC1-ROUTER-3315,5
PHMK-ROUTER-3201,SKC1-ROUTER-3316,5
PHMK-ROUTER-3201,SNUH-ROUTER-3301,2
PHMK-ROUTER-3201,SNUH-ROUTER-3302,2
PHMK-ROUTER-3201,TCHN-ROUTER-3301,2
PHMK-ROUTER-3201,TCHN-ROUTER-3302,1
PHMK-ROUTER-3201,TNE1-ROUTER-3301,9
PHMK-ROUTER-3201,TNE1-ROUTER-3302,1
PHMK-ROUTER-3201,TPDB-ROUTER-3311,2
PHMK-ROUTER-3201,TPDB-ROUTER-3316,1
PHMK-ROUTER-3201,TPDB-ROUTER-4208,1
PHMK-ROUTER-3201,TPDB-ROUTER-4209,3
PHMK-ROUTER-3201,TPDB-ROUTER-4210,3
PHMK-ROUTER-3201,TPDT-ROUTER-3307,4
PHMK-ROUTER-3201,TPDT-ROUTER-3308,6
PHMK-ROUTER-3201,TPDT-ROUTER-4001,9
PHMK-ROUTER-3201,TPDT-ROUTER-4002,4
PHMK-ROUTER-3201,TPDT-ROUTER-4003,4
PHMK-ROUTER-3201,TPDT-ROUTER-4004,5
PHMK-ROUTER-3201,TPDT-ROUTER-4005,4
PHMK-ROUTER-3201,TPDT-ROUTER-4006,3
PHMK-ROUTER-3201,TPDT-ROUTER-4042,1
PHMK-ROUTER-3201,TPE4-ROUTER-3301,1
PHMK-ROUTER-3201,TPE4-ROUTER-3302,1
PHMK-ROUTER-3201,TPN2-ROUTER-3301,1
PHMK-ROUTER-3201,TPN2-ROUTER-3302,1
PHMK-ROUTER-3201,TYFO-ROUTER-3302,1
PHMK-ROUTER-3201,TYFO-ROUTER-4031,2
PHMK-ROUTER-3201,TYFO-ROUTER-4032,1
PHMK-ROUTER-3202,210.59.129.1,1
PHMK-ROUTER-3202,220.128.0.245,1
PHMK-ROUTER-3202,CAW1-ROUTER-3312,1
PHMK-ROUTER-3202,CLPY-ROUTER-3301,1
PHMK-ROUTER-3202,CLPY-ROUTER-3302,1
PHMK-ROUTER-3202,HK-R11,1
PHMK-ROUTER-3202,NKN1-ROUTER-3312,2
PHMK-ROUTER-3202,PCPC-ROUTER-3301,1
PHMK-ROUTER-3202,PCPC-ROUTER-3302,2
PHMK-ROUTER-3202,PHMK-ROUTER-3201,6
PHMK-ROUTER-3202,PHMK-ROUTER-3202,1
PHMK-ROUTER-3202,SCZS-ROUTER-3311,1
PHMK-ROUTER-3202,SCZS-ROUTER-3312,2
PHMK-ROUTER-3202,SKC1-ROUTER-3315,3
PHMK-ROUTER-3202,SKC1-ROUTER-3316,3
PHMK-ROUTER-3202,SNUH-ROUTER-3301,1
PHMK-ROUTER-3202,TCHN-ROUTER-3301,2
PHMK-ROUTER-3202,TCHN-ROUTER-3302,1
PHMK-ROUTER-3202,TNE1-ROUTER-3301,6
PHMK-ROUTER-3202,TNE1-ROUTER-3302,1
PHMK-ROUTER-3202,TPDB-ROUTER-3311,1
PHMK-ROUTER-3202,TPDB-ROUTER-4208,1
PHMK-ROUTER-3202,TPDB-ROUTER-4209,2
PHMK-ROUTER-3202,TPDB-ROUTER-4210,2
PHMK-ROUTER-3202,TPDT-ROUTER-4001,3
PHMK-ROUTER-3202,TPDT-ROUTER-4002,2
PHMK-ROUTER-3202,TPDT-ROUTER-4003,3
PHMK-ROUTER-3202,TPDT-ROUTER-4004,4
PHMK-ROUTER-3202,TPDT-ROUTER-4005,2
PHMK-ROUTER-3202,TPDT-ROUTER-4006,2
PHMK-ROUTER-3202,TPE4-ROUTER-3301,1
PHMK-ROUTER-3202,TPN2-ROUTER-3302,1
PHMK-ROUTER-3202,TYFO-ROUTER-3301,1
PHMK-ROUTER-3202,TYFO-ROUTER-3302,1
PTHS-ROUTER-3311,203.75.189.227,1
PTHS-ROUTER-3311,203.75.75.129,6
PTHS-ROUTER-3311,210.59.129.1,3
PTHS-ROUTER-3311,220.128.0.245,4
PTHS-ROUTER-3311,CAW1-ROUTER-3311,1
PTHS-ROUTER-3311,CAW1-ROUTER-3312,6
PTHS-ROUTER-3311,CHCH-ROUTER-3301,3
PTHS-ROUTER-3311,CHCH-ROUTER-3302,1
PTHS-ROUTER-3311,CLPY-ROUTER-3301,2
PTHS-ROUTER-3311,CLPY-ROUTER-3302,3
PTHS-ROUTER-3311,CSLL-ROUTER-3301,1
PTHS-ROUTER-3311,CSLL-ROUTER-3302,1
PTHS-ROUTER-3311,FYFY-ROUTER-3301,1
PTHS-ROUTER-3311,FYFY-ROUTER-3302,2
PTHS-ROUTER-3311,HK-R11,4
PTHS-ROUTER-3311,HK-R12,1
PTHS-ROUTER-3311,HLCA-ROUTER-3301,1
PTHS-ROUTER-3311,HLCA-ROUTER-3302,1
PTHS-ROUTER-3311,MLML-ROUTER-3301,1
PTHS-ROUTER-3311,MLML-ROUTER-3302,2
PTHS-ROUTER-3311,NKN1-ROUTER-3311,6
PTHS-ROUTER-3311,NKN1-ROUTER-3312,6
PTHS-ROUTER-3311,NTNK-ROUTER-3301,1
PTHS-ROUTER-3311,PCPC-ROUTER-3301,5
PTHS-ROUTER-3311,PCPC-ROUTER-3302,5
PTHS-ROUTER-3311,PCPD-ROUTER-3212,1
PTHS-ROUTER-3311,PCPD-ROUTER-4001,1
PTHS-ROUTER-3311,PTHS-ROUTER-3311,30
PTHS-ROUTER-3311,PTHS-ROUTER-3312,13
PTHS-ROUTER-3311,RTKZ-ROUTER-3311,1
PTHS-ROUTER-3311,RTKZ-ROUTER-3312,1
PTHS-ROUTER-3311,SCZS-ROUTER-3311,4
PTHS-ROUTER-3311,SCZS-ROUTER-3312,3
PTHS-ROUTER-3311,SHGS-ROUTER-3301,1
PTHS-ROUTER-3311,SHGS-ROUTER-3302,1
PTHS-ROUTER-3311,SHMZ-ROUTER-3301,1
PTHS-ROUTER-3311,SHMZ-ROUTER-3302,1
PTHS-ROUTER-3311,SIPR-ROUTER-3301,1
PTHS-ROUTER-3311,SIPR-ROUTER-3302,1
PTHS-ROUTER-3311,SKC1-ROUTER-3311,2
PTHS-ROUTER-3311,SKC1-ROUTER-3312,2
PTHS-ROUTER-3311,SKC1-ROUTER-3315,27
PTHS-ROUTER-3311,SKC1-ROUTER-3316,25
PTHS-ROUTER-3311,SKC1-ROUTER-4031,1
PTHS-ROUTER-3311,SNUH-ROUTER-3301,6
PTHS-ROUTER-3311,SNUH-ROUTER-3302,8
PTHS-ROUTER-3311,TCHN-ROUTER-3301,10
PTHS-ROUTER-3311,TCHN-ROUTER-3302,6
PTHS-ROUTER-3311,TCHN-ROUTER-4935,1
PTHS-ROUTER-3311,TCWH-ROUTER-3301,3
PTHS-ROUTER-3311,TLHN-ROUTER-3301,1
PTHS-ROUTER-3311,TLHN-ROUTER-3302,1
PTHS-ROUTER-3311,TNCD-ROUTER-3311,2
PTHS-ROUTER-3311,TNCD-ROUTER-3312,2
PTHS-ROUTER-3311,TNE1-ROUTER-3301,46
PTHS-ROUTER-3311,TNE1-ROUTER-3302,2
PTHS-ROUTER-3311,TPDB-ROUTER-3311,10
PTHS-ROUTER-3311,TPDB-ROUTER-3312,1
PTHS-ROUTER-3311,TPDB-ROUTER-3315,2
PTHS-ROUTER-3311,TPDB-ROUTER-3316,1
PTHS-ROUTER-3311,TPDB-ROUTER-4202,1
PTHS-ROUTER-3311,TPDB-ROUTER-4208,4
PTHS-ROUTER-3311,TPDB-ROUTER-4209,22
PTHS-ROUTER-3311,TPDB-ROUTER-4210,20
PTHS-ROUTER-3311,TPDT-ROUTER-3301,1
PTHS-ROUTER-3311,TPDT-ROUTER-3302,1
PTHS-ROUTER-3311,TPDT-ROUTER-3307,25
PTHS-ROUTER-3311,TPDT-ROUTER-3308,15
PTHS-ROUTER-3311,TPDT-ROUTER-4001,34
PTHS-ROUTER-3311,TPDT-ROUTER-4002,67
PTHS-ROUTER-3311,TPDT-ROUTER-4003,21
PTHS-ROUTER-3311,TPDT-ROUTER-4004,25
PTHS-ROUTER-3311,TPDT-ROUTER-4005,26
PTHS-ROUTER-3311,TPDT-ROUTER-4006,23
PTHS-ROUTER-3311,TPE4-ROUTER-3301,6
PTHS-ROUTER-3311,TPE4-ROUTER-3302,7
PTHS-ROUTER-3311,TPN2-ROUTER-3301,2
PTHS-ROUTER-3311,TPN2-ROUTER-3302,1
PTHS-ROUTER-3311,TYFO-ROUTER-3301,5
PTHS-ROUTER-3311,TYFO-ROUTER-3302,4
PTHS-ROUTER-3311,TYFO-ROUTER-3305,2
PTHS-ROUTER-3311,TYFO-ROUTER-3306,1
PTHS-ROUTER-3311,TYFO-ROUTER-4031,3
PTHS-ROUTER-3312,203.75.75.129,5
PTHS-ROUTER-3312,210.59.129.1,4
PTHS-ROUTER-3312,220.128.0.245,4
PTHS-ROUTER-3312,CAW1-ROUTER-3311,2
PTHS-ROUTER-3312,CAW1-ROUTER-3312,2
PTHS-ROUTER-3312,CHCH-ROUTER-3301,6
PTHS-ROUTER-3312,CHCH-ROUTER-3302,3
PTHS-ROUTER-3312,CLPY-ROUTER-3301,4
PTHS-ROUTER-3312,CLPY-ROUTER-3302,7
PTHS-ROUTER-3312,CSLL-ROUTER-3301,1
PTHS-ROUTER-3312,CSLL-ROUTER-3302,2
PTHS-ROUTER-3312,FSE1-ROUTER-3302,1
PTHS-ROUTER-3312,FYFY-ROUTER-3301,2
PTHS-ROUTER-3312,FYFY-ROUTER-3302,1
PTHS-ROUTER-3312,HK-R11,4
